,dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2916,2021-05-03 11:00:00,2,0.006659596203232077,0.0005699966660572363,0.01980430069725201,0.4743681663380534,0.012548044313814155,0.0058749767787479095,0.00595011061103059,0.016485163352982314
10981,2022-04-06 12:00:00,1,0.011099622593323026,0.0010216921372724046,0.053202085896759836,0.3012636673238932,0.01153063531539679,0.003227754040497864,0.005067401894009569,0.022379858127685087
1506,2021-03-05 17:00:00,2,0.024419701763595866,0.0016669713818655023,0.18069959571102126,0.23395769851227818,0.032104906172281254,0.01788036410923277,0.018558678334404933,0.17744030372664601
15280,2022-10-04 15:00:00,2,0.011099622593323026,0.002914511254745491,0.07628757250834944,0.3653880623767701,0.02164820257743613,0.010252182797696451,0.011845733029652476,0.020481566590068938
15958,2022-11-01 21:00:00,1,0.011988159929626426,0.0,0.07628757250834944,0.2916741351496684,0.01593940764187203,0.005166728590005573,0.007497575275437813,0.013188130682385854
7955,2021-11-29 10:00:00,5,0.08716888239383663,0.04999838680188852,0.31323606960801553,0.03723785624663919,0.08365362875876102,0.06370750510867546,0.06800126412606389,0.043860525527025684
10732,2022-03-27 03:00:00,4,0.01938731714930265,0.0,0.09837698482451515,0.25,0.01322631697942573,0.0305591677503251,0.03674683696043068,0.20781296832850435
13414,2022-07-16 21:00:00,2,0.0029600175933939647,0.0,0.026601042948379915,0.4166517297006632,0.008534931042278997,0.004237878506409065,0.004522519969922518,0.06034568888000799
15553,2022-10-16 00:00:00,1,0.007548133539535477,1.0754654076551627e-05,0.053202085896759836,0.17305968811614983,0.0066696812118471616,0.0037270109604309867,0.005939212972548849,0.006194425017484264
8873,2022-01-06 16:00:00,3,0.04454657992934266,0.006667885527462009,0.29313880588269764,0.023256856067395592,0.06076192629437034,0.025531766672859002,0.029565293200963353,0.040763313018283544
1648,2021-03-11 15:00:00,1,0.008435784112030192,0.001096974715808266,0.028593191539227757,0.3108980103961283,0.008534931042278997,0.0030652052758684744,0.0034218584832666765,0.01888300529523429
15329,2022-10-06 16:00:00,5,0.10256044182120005,0.07788520482238688,0.3734692681783559,0.04929198781143574,0.10518878589192855,0.07120796953371725,0.08165600514368537,0.09891098011789391
4890,2021-07-24 17:00:00,1,0.0020723670208992497,0.0005162233956744781,0.01628874436046171,0.28526617673418175,0.005426181324892606,0.0003367081553037341,0.0002833386005252662,0.00629433509841143
