,dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
282,2021-01-12 17:00:00,3,620.84,3.55,56.21,8.58,10.49,21.33,24.14,2.38
283,2021-01-12 18:00:00,4,867.84,19.0,61.01,0.49,14.07,34.96,38.89,3.45
284,2021-01-12 19:00:00,5,1174.93,43.36,60.32,0.0,17.88,53.59,59.47,4.94
285,2021-01-12 20:00:00,5,1428.6,61.69,61.01,0.0,20.03,69.53,77.26,5.76
286,2021-01-12 21:00:00,5,1602.17,76.0,60.32,0.0,21.22,80.69,89.63,6.27
287,2021-01-12 22:00:00,5,1869.2,97.45,59.63,0.0,21.7,98.53,108.68,6.33
288,2021-01-12 23:00:00,5,1922.61,105.5,56.89,0.0,17.17,102.31,111.31,5.0
289,2021-01-13 00:00:00,5,1708.98,93.88,50.04,0.0,13.11,90.24,97.61,4.62
290,2021-01-13 01:00:00,5,1575.47,84.94,44.55,0.0,12.04,82.19,88.75,4.88
291,2021-01-13 02:00:00,5,1535.42,84.04,41.47,0.0,12.52,80.77,86.87,5.13
292,2021-01-13 03:00:00,5,1495.36,84.04,40.78,0.0,13.71,79.44,85.28,5.19
293,2021-01-13 04:00:00,5,1375.2,77.78,42.16,0.0,14.54,74.12,79.9,4.94
294,2021-01-13 05:00:00,5,1668.93,100.14,45.93,0.0,15.5,98.02,105.19,4.56
295,2021-01-13 06:00:00,5,2323.15,148.42,52.09,0.0,19.79,150.92,161.47,5.89
296,2021-01-13 07:00:00,5,2696.99,177.03,52.78,0.0,22.41,178.14,190.98,6.4
297,2021-01-13 08:00:00,5,2323.15,153.78,43.87,0.0,21.22,146.78,159.13,5.7
298,2021-01-13 09:00:00,5,1655.58,102.82,35.64,0.03,18.36,94.9,104.79,4.62
299,2021-01-13 10:00:00,5,1014.71,52.75,30.5,0.18,13.59,50.96,58.14,3.23
300,2021-01-13 11:00:00,4,781.06,33.53,30.16,0.47,11.21,33.14,38.22,2.66
301,2021-01-13 12:00:00,3,620.84,16.54,35.64,2.08,9.18,21.89,25.3,2.19
302,2021-01-13 13:00:00,2,433.92,1.23,32.56,23.96,6.62,11.94,14.05,1.55
303,2021-01-13 14:00:00,1,397.21,0.41,28.79,33.98,5.96,9.8,11.6,1.39
304,2021-01-13 15:00:00,1,387.19,0.23,27.42,36.48,5.42,9.05,10.65,1.3
305,2021-01-13 16:00:00,1,373.84,0.08,26.05,41.84,5.07,8.94,10.45,1.22
306,2021-01-13 17:00:00,1,373.84,0.02,25.71,47.92,5.07,8.89,10.42,1.22
307,2021-01-13 18:00:00,1,387.19,0.01,26.39,52.21,5.36,9.54,11.25,1.31
308,2021-01-13 19:00:00,2,397.21,0.01,26.39,55.08,5.66,10.07,12.31,1.44
309,2021-01-13 20:00:00,1,383.85,0.01,23.99,58.65,5.48,9.65,12.42,1.38
310,2021-01-13 21:00:00,1,377.18,0.0,22.96,60.8,5.36,9.35,12.52,1.33
311,2021-01-13 22:00:00,1,340.46,0.0,18.85,64.37,4.59,7.98,11.49,1.12
312,2021-01-13 23:00:00,1,277.04,0.0,11.82,71.53,3.28,5.3,8.69,0.74
313,2021-01-14 00:00:00,1,260.35,0.0,10.28,72.24,2.95,4.57,7.76,0.69
314,2021-01-14 01:00:00,1,257.02,0.0,9.6,72.96,2.71,4.2,7.18,0.69
315,2021-01-14 02:00:00,1,253.68,0.0,9.34,72.24,2.56,3.86,6.57,0.72
316,2021-01-14 03:00:00,1,253.68,0.0,9.17,71.53,2.47,3.75,6.39,0.73
317,2021-01-14 04:00:00,1,253.68,0.0,9.51,69.38,2.5,3.82,6.27,0.73
318,2021-01-14 05:00:00,1,270.37,0.0,11.31,66.52,2.8,4.48,6.95,0.82
319,2021-01-14 06:00:00,1,347.14,0.01,20.39,55.79,4.23,7.91,10.92,1.33
320,2021-01-14 07:00:00,2,397.21,0.04,27.76,46.49,5.19,10.2,12.79,1.52
321,2021-01-14 08:00:00,2,413.9,0.05,29.82,43.63,5.54,10.74,13.09,1.58
322,2021-01-14 09:00:00,2,417.23,0.08,29.82,43.99,5.66,10.6,12.82,1.6
323,2021-01-14 10:00:00,1,390.53,0.16,26.73,47.21,5.25,9.34,11.48,1.46
324,2021-01-14 11:00:00,1,367.17,0.23,23.99,48.64,4.71,8.05,9.94,1.27
325,2021-01-14 12:00:00,1,350.48,0.3,22.28,46.49,4.35,7.3,8.95,1.14
326,2021-01-14 13:00:00,1,343.8,0.35,21.59,41.84,4.23,6.97,8.61,1.16
327,2021-01-14 14:00:00,1,340.46,0.33,21.42,38.62,4.23,6.7,8.24,1.17
328,2021-01-14 15:00:00,1,337.12,0.2,21.59,39.7,4.29,6.26,7.62,1.14
329,2021-01-14 16:00:00,1,337.12,0.1,22.62,39.7,4.59,5.88,7.02,1.08
330,2021-01-14 17:00:00,1,353.81,0.13,25.02,32.9,5.25,6.47,7.62,1.12
331,2021-01-14 18:00:00,1,387.19,0.31,28.79,26.11,6.26,8.23,9.58,1.28
332,2021-01-14 19:00:00,1,413.9,0.47,31.19,22.89,6.86,9.87,11.33,1.38
333,2021-01-14 20:00:00,2,413.9,0.61,30.85,20.21,6.91,10.01,11.43,1.38
334,2021-01-14 21:00:00,2,423.91,1.03,31.87,15.56,6.8,10.08,11.43,1.39
335,2021-01-14 22:00:00,1,423.91,0.64,29.82,18.6,5.48,9.45,10.62,1.25
336,2021-01-14 23:00:00,1,373.84,0.2,24.68,25.03,3.7,8.46,9.21,0.87
337,2021-01-15 00:00:00,1,323.77,0.04,18.85,40.41,3.22,6.47,6.99,0.81
338,2021-01-15 01:00:00,1,307.08,0.02,17.31,43.27,2.92,5.85,6.38,0.95
339,2021-01-15 02:00:00,1,310.42,0.03,17.65,40.41,3.16,6.01,6.66,1.03
340,2021-01-15 03:00:00,1,330.45,0.08,20.39,33.98,3.82,7.25,8.05,1.09
341,2021-01-15 04:00:00,2,370.5,0.31,28.45,21.46,5.13,11.04,12.22,1.12
342,2021-01-15 05:00:00,2,427.25,1.5,39.41,9.74,6.91,16.62,18.63,1.31
343,2021-01-15 06:00:00,4,587.46,10.06,48.67,1.43,10.37,26.57,30.1,2.25
344,2021-01-15 07:00:00,4,707.63,21.23,50.04,0.11,13.35,33.63,38.32,3.26
345,2021-01-15 08:00:00,4,747.68,25.26,50.04,0.04,15.5,35.3,40.3,4.24
346,2021-01-15 09:00:00,4,741.01,25.71,49.35,0.36,16.69,34.84,39.7,5.32
347,2021-01-15 10:00:00,4,687.6,23.69,45.93,3.58,16.45,30.44,34.89,6.27
348,2021-01-15 11:00:00,3,594.14,21.01,38.04,11.27,15.02,24.16,27.96,6.4
349,2021-01-15 12:00:00,2,534.06,19.45,30.5,18.42,13.71,19.88,23.13,6.33
350,2021-01-15 13:00:00,2,494.0,15.42,28.1,22.17,12.16,17.36,20.03,5.51
351,2021-01-15 14:00:00,2,480.65,9.95,31.19,22.17,10.85,16.39,18.74,5.26
352,2021-01-15 15:00:00,2,480.65,5.42,35.3,17.7,9.54,15.71,17.83,5.38
353,2021-01-15 16:00:00,2,507.36,3.07,39.41,11.36,8.82,16.11,18.17,5.64
354,2021-01-15 17:00:00,2,580.79,5.53,43.87,4.6,9.54,19.96,22.34,6.46
355,2021-01-15 18:00:00,4,707.63,12.85,46.61,1.11,11.56,27.42,30.44,7.47
356,2021-01-15 19:00:00,5,1068.12,38.89,48.67,0.06,16.45,51.27,56.18,10.01
357,2021-01-15 20:00:00,5,1615.52,76.0,55.52,0.0,21.7,87.76,95.46,12.03
358,2021-01-15 21:00:00,5,2082.82,109.08,60.32,0.0,25.51,119.67,129.82,12.79
359,2021-01-15 22:00:00,5,2750.4,159.14,64.43,0.0,36.72,165.22,178.75,22.29
360,2021-01-15 23:00:00,5,2883.91,169.87,63.75,0.0,38.15,172.17,185.92,33.44
361,2021-01-16 00:00:00,5,2429.96,137.69,56.89,0.0,30.52,140.17,151.48,38.51
362,2021-01-16 01:00:00,5,2136.23,119.81,51.41,0.0,27.18,122.6,132.63,41.04
363,2021-01-16 02:00:00,5,2323.15,134.11,50.72,0.0,28.85,136.91,147.52,40.53
364,2021-01-16 03:00:00,5,2830.51,169.87,54.15,0.0,31.47,175.59,187.95,35.97
365,2021-01-16 04:00:00,5,3124.24,191.33,59.63,0.0,30.04,204.78,218.08,27.61
366,2021-01-16 05:00:00,5,2937.32,177.03,61.69,0.0,26.46,196.12,209.19,20.01
367,2021-01-16 06:00:00,5,2590.18,150.2,60.32,0.0,27.42,170.29,183.7,16.47
368,2021-01-16 07:00:00,5,1842.5,92.09,53.47,0.0,23.37,110.46,122.59,12.41
369,2021-01-16 08:00:00,5,1455.31,66.16,48.67,0.0,21.22,82.26,94.04,10.77
370,2021-01-16 09:00:00,5,1054.76,40.23,43.53,0.16,16.93,55.53,65.34,8.49
371,2021-01-16 10:00:00,4,587.46,7.38,36.67,5.32,9.54,26.15,30.54,3.99
372,2021-01-16 11:00:00,3,480.65,3.05,29.13,13.23,6.68,20.54,23.0,2.12
373,2021-01-16 12:00:00,2,453.95,2.54,25.71,18.24,5.36,19.09,21.02,1.44
374,2021-01-16 13:00:00,2,433.92,1.61,24.33,22.35,4.59,17.79,19.35,1.06
375,2021-01-16 14:00:00,2,407.22,0.92,22.96,26.82,3.73,15.92,17.21,0.84
376,2021-01-16 15:00:00,2,387.19,0.45,21.76,30.04,3.19,14.68,15.8,0.75
377,2021-01-16 16:00:00,2,383.85,0.24,22.96,30.4,3.19,14.86,16.01,0.79
378,2021-01-16 17:00:00,2,397.21,0.24,25.71,29.33,3.49,15.14,16.53,0.92
379,2021-01-16 18:00:00,2,423.91,0.29,27.76,28.97,3.99,14.93,16.64,1.11
380,2021-01-16 19:00:00,2,453.95,0.46,30.5,24.68,4.65,16.69,18.97,1.39
381,2021-01-16 20:00:00,2,487.33,0.92,33.24,17.35,5.25,19.62,22.27,1.6
382,2021-01-16 21:00:00,3,514.03,1.45,34.96,12.88,6.02,20.68,23.38,1.82
383,2021-01-16 22:00:00,2,467.3,0.68,32.22,18.42,5.96,16.41,19.23,1.66
384,2021-01-16 23:00:00,2,370.5,0.11,23.65,30.4,4.83,10.17,12.92,1.14
385,2021-01-17 00:00:00,1,330.45,0.06,20.91,35.05,4.53,8.11,11.02,1.01
386,2021-01-17 01:00:00,1,327.11,0.05,21.08,35.41,4.47,8.15,11.37,1.0
387,2021-01-17 02:00:00,1,340.46,0.07,21.94,33.62,4.47,8.84,12.35,1.01
388,2021-01-17 03:00:00,1,350.48,0.1,23.31,31.11,4.59,9.61,13.32,1.05
389,2021-01-17 04:00:00,2,360.49,0.13,24.68,28.97,4.71,10.11,13.89,1.09
390,2021-01-17 05:00:00,2,380.52,0.23,27.42,25.75,5.25,11.18,14.87,1.24
391,2021-01-17 06:00:00,2,520.71,1.9,41.13,12.34,7.75,18.46,22.74,2.01
392,2021-01-17 07:00:00,3,627.52,5.59,49.35,4.6,9.66,24.27,29.01,2.47
393,2021-01-17 08:00:00,3,627.52,5.25,52.09,4.92,10.13,24.45,29.29,2.53
394,2021-01-17 09:00:00,3,580.79,2.74,48.67,15.38,9.66,21.27,25.75,2.34
395,2021-01-17 10:00:00,2,494.0,3.05,37.01,36.12,8.35,15.64,18.98,1.96
396,2021-01-17 11:00:00,2,427.25,3.74,28.45,47.21,7.39,11.76,14.28,1.74
397,2021-01-17 12:00:00,1,380.52,3.91,22.28,52.93,6.26,8.97,10.98,1.6
398,2021-01-17 13:00:00,1,350.48,3.3,19.02,56.51,5.31,7.43,9.18,1.49
399,2021-01-17 14:00:00,1,367.17,2.85,21.08,54.36,5.54,7.99,9.8,1.63
400,2021-01-17 15:00:00,1,390.53,1.96,25.02,50.78,5.96,9.03,10.97,1.82
401,2021-01-17 16:00:00,2,527.38,1.44,41.81,32.19,7.75,16.24,19.02,2.47
402,2021-01-17 17:00:00,4,787.74,6.76,65.8,5.54,10.73,31.76,36.31,3.14
403,2021-01-17 18:00:00,5,1108.17,29.06,70.6,0.11,14.07,51.49,58.1,3.99
404,2021-01-17 19:00:00,5,1375.2,48.28,75.4,0.0,16.45,69.63,78.11,4.62
405,2021-01-17 20:00:00,5,1415.25,49.17,76.77,0.0,15.74,71.6,80.66,4.43
406,2021-01-17 21:00:00,5,1321.79,44.7,71.97,0.0,14.54,66.09,74.91,4.12
407,2021-01-17 22:00:00,5,1121.52,33.53,65.12,0.02,12.04,53.31,61.1,3.26
408,2021-01-17 23:00:00,4,774.38,13.19,55.52,0.84,7.75,31.59,37.47,1.88
409,2021-01-18 00:00:00,3,587.46,4.36,46.61,4.34,6.68,21.1,25.78,1.58
410,2021-01-18 01:00:00,2,520.71,1.79,41.13,9.66,6.44,18.19,22.62,1.46
411,2021-01-18 02:00:00,2,494.0,1.22,38.73,12.52,6.2,17.93,22.47,1.38
412,2021-01-18 03:00:00,2,487.33,1.16,37.36,13.05,5.9,18.14,22.8,1.36
413,2021-01-18 04:00:00,2,514.03,1.77,38.73,10.37,5.84,19.5,24.31,1.46
414,2021-01-18 05:00:00,4,627.52,6.93,43.53,3.04,6.86,25.71,31.29,1.87
415,2021-01-18 06:00:00,5,1068.12,39.79,47.3,0.04,12.52,53.12,61.84,3.8
416,2021-01-18 07:00:00,5,1535.42,76.0,53.47,0.0,17.64,83.87,96.98,5.38
417,2021-01-18 08:00:00,5,1655.58,86.73,54.84,0.0,18.84,90.63,106.45,5.57
418,2021-01-18 09:00:00,5,1482.01,74.21,52.09,0.29,17.64,78.89,94.6,5.13
419,2021-01-18 10:00:00,5,1068.12,45.6,46.61,2.03,13.95,51.92,65.17,3.96
420,2021-01-18 11:00:00,4,834.47,31.29,40.1,5.99,11.92,36.85,48.32,3.45
421,2021-01-18 12:00:00,4,674.25,21.46,34.96,12.16,10.37,26.4,35.99,3.29
422,2021-01-18 13:00:00,2,390.53,4.41,23.31,44.35,6.14,10.22,15.24,1.93
423,2021-01-18 14:00:00,1,387.19,3.55,23.65,48.64,6.08,9.38,13.52,2.12
424,2021-01-18 15:00:00,2,410.56,2.85,27.08,46.49,6.26,10.28,14.55,2.44
425,2021-01-18 16:00:00,2,440.6,1.22,34.27,40.41,6.68,12.11,16.69,2.72
426,2021-01-18 17:00:00,2,487.33,0.22,40.78,33.26,6.97,14.61,19.95,2.79
427,2021-01-18 18:00:00,2,554.09,0.5,46.61,26.11,7.63,18.66,24.72,2.76
428,2021-01-18 19:00:00,3,587.46,0.74,47.98,22.53,7.99,20.72,27.27,2.66
429,2021-01-18 20:00:00,2,540.73,0.44,41.81,26.46,7.21,18.4,24.75,2.41
430,2021-01-18 21:00:00,2,494.0,0.23,35.99,31.83,6.38,15.96,21.64,2.22
431,2021-01-18 22:00:00,2,403.88,0.05,26.05,43.99,4.77,11.13,15.46,1.76
432,2021-01-18 23:00:00,1,300.41,0.01,14.74,55.79,2.92,6.19,9.46,1.22
433,2021-01-19 00:00:00,1,270.37,0.0,11.65,57.94,2.41,5.01,8.08,1.11
434,2021-01-19 01:00:00,1,263.69,0.0,10.11,59.37,2.15,4.54,7.89,1.05
435,2021-01-19 02:00:00,1,257.02,0.0,9.34,62.23,2.06,4.25,7.63,0.9
436,2021-01-19 03:00:00,1,253.68,0.0,8.82,63.66,2.03,4.03,7.39,0.81
437,2021-01-19 04:00:00,1,250.34,0.0,8.57,63.66,2.0,3.89,6.65,0.69
438,2021-01-19 05:00:00,1,257.02,0.0,9.43,63.66,2.12,4.21,6.44,0.67
439,2021-01-19 06:00:00,1,313.76,0.01,15.94,58.65,3.16,6.65,9.13,0.98
440,2021-01-19 07:00:00,1,350.48,0.02,21.08,55.79,3.82,8.24,10.7,1.16
441,2021-01-19 08:00:00,1,370.5,0.02,23.99,54.36,4.23,9.12,11.53,1.25
442,2021-01-19 09:00:00,1,387.19,0.07,25.36,52.21,4.47,9.92,12.48,1.31
443,2021-01-19 10:00:00,1,373.84,0.29,23.31,52.21,4.29,9.59,12.25,1.25
444,2021-01-19 11:00:00,1,357.15,0.85,20.91,52.93,4.11,9.01,11.72,1.2
445,2021-01-19 12:00:00,1,343.8,1.4,19.19,53.64,3.93,8.21,10.77,1.19
446,2021-01-19 13:00:00,1,333.79,1.31,18.85,54.36,3.93,7.47,10.32,1.28
447,2021-01-19 14:00:00,1,330.45,0.76,19.02,55.79,3.87,6.87,10.0,1.36
448,2021-01-19 15:00:00,1,327.11,0.27,19.36,56.51,3.82,6.59,9.6,1.43
449,2021-01-19 16:00:00,1,343.8,0.08,21.76,54.36,4.05,7.22,10.24,1.58
450,2021-01-19 17:00:00,1,370.5,0.04,25.71,47.21,4.41,8.93,12.32,1.77
451,2021-01-19 18:00:00,2,420.57,0.12,30.5,37.91,5.13,12.14,16.11,2.06
452,2021-01-19 19:00:00,2,447.27,0.23,32.9,31.47,5.54,14.48,18.82,2.15
453,2021-01-19 20:00:00,2,433.92,0.16,29.82,33.98,5.13,13.63,17.68,1.88
454,2021-01-19 21:00:00,2,413.9,0.12,27.08,36.12,4.77,12.96,16.62,1.68
455,2021-01-19 22:00:00,2,363.83,0.05,21.42,41.49,3.87,10.38,13.16,1.31
456,2021-01-19 23:00:00,1,287.06,0.01,13.2,51.5,2.5,6.48,8.39,0.93
457,2021-01-20 00:00:00,1,270.37,0.01,11.14,55.08,2.21,5.37,6.91,0.93
458,2021-01-20 01:00:00,1,267.03,0.0,10.37,57.22,2.15,4.82,6.33,1.05
459,2021-01-20 02:00:00,1,260.35,0.0,10.03,58.65,2.12,4.3,5.64,1.19
460,2021-01-20 03:00:00,1,257.02,0.0,9.85,60.08,2.15,3.9,5.19,1.46
461,2021-01-20 04:00:00,1,257.02,0.0,9.94,62.23,2.21,3.66,4.98,1.84
462,2021-01-20 05:00:00,1,267.03,0.0,11.31,62.23,2.5,4.02,5.54,2.31
463,2021-01-20 06:00:00,1,337.12,0.01,19.36,54.36,3.93,7.14,9.31,3.04
464,2021-01-20 07:00:00,1,377.18,0.03,25.02,47.92,4.89,9.08,11.8,3.42
465,2021-01-20 08:00:00,1,387.19,0.03,26.39,46.49,5.19,9.36,12.26,3.45
466,2021-01-20 09:00:00,1,383.85,0.11,25.71,47.92,5.31,9.13,12.03,3.36
467,2021-01-20 10:00:00,1,353.81,0.37,21.94,52.93,4.71,7.66,10.31,3.04
468,2021-01-20 11:00:00,1,323.77,0.43,18.51,55.79,4.11,6.17,8.43,2.76
469,2021-01-20 12:00:00,1,297.07,0.38,15.94,58.65,3.52,5.15,7.08,2.47
470,2021-01-20 13:00:00,1,283.72,0.24,14.22,63.66,3.16,4.77,6.55,2.12
471,2021-01-20 14:00:00,1,277.04,0.17,13.2,67.23,2.95,4.67,6.53,1.85
472,2021-01-20 15:00:00,1,270.37,0.09,12.68,67.95,2.74,4.42,6.35,1.73
473,2021-01-20 16:00:00,1,270.37,0.02,13.02,68.67,2.65,4.24,5.88,1.54
474,2021-01-20 17:00:00,1,277.04,0.0,13.71,69.38,2.71,4.21,5.59,1.43
475,2021-01-20 18:00:00,1,293.73,0.0,14.91,68.67,2.95,4.7,6.04,1.43
476,2021-01-20 19:00:00,1,300.41,0.0,14.74,68.67,2.98,4.8,6.14,1.39
477,2021-01-20 20:00:00,1,283.72,0.0,12.34,70.1,2.56,4.09,5.25,1.19
478,2021-01-20 21:00:00,1,273.71,0.0,10.71,70.81,2.24,3.58,4.59,1.05
479,2021-01-20 22:00:00,1,250.34,0.0,7.97,72.96,1.71,2.71,3.49,0.87
480,2021-01-20 23:00:00,1,220.3,0.0,4.63,76.53,1.07,1.61,2.09,0.68
481,2021-01-21 00:00:00,1,216.96,0.0,3.77,76.53,0.91,1.3,1.68,0.67
482,2021-01-21 01:00:00,1,213.62,0.0,3.47,74.39,0.86,1.12,1.43,0.56
483,2021-01-21 02:00:00,1,213.62,0.0,3.77,70.1,0.94,1.16,1.46,0.47
484,2021-01-21 03:00:00,1,213.62,0.0,4.11,65.09,1.0,1.15,1.48,0.41
485,2021-01-21 04:00:00,1,220.3,0.0,5.23,58.65,1.24,1.37,1.81,0.43
486,2021-01-21 05:00:00,1,243.66,0.01,8.48,52.21,1.88,2.63,3.41,0.63
487,2021-01-21 06:00:00,1,347.14,0.06,20.91,41.49,3.99,7.67,9.5,1.35
488,2021-01-21 07:00:00,2,423.91,0.19,31.19,33.26,5.6,11.6,14.59,1.92
489,2021-01-21 08:00:00,2,407.22,0.14,29.13,35.76,5.36,10.42,13.63,1.84
490,2021-01-21 09:00:00,1,370.5,0.3,23.65,40.77,4.65,8.28,11.41,1.6
491,2021-01-21 10:00:00,1,323.77,0.14,17.99,46.49,3.87,5.86,8.62,1.25
492,2021-01-21 11:00:00,1,300.41,0.16,15.42,49.35,3.67,4.68,6.97,1.12
493,2021-01-21 12:00:00,1,287.06,0.16,13.71,53.64,3.19,4.02,6.06,1.09
494,2021-01-21 13:00:00,1,287.06,0.28,13.71,56.51,2.95,4.02,5.66,1.0
495,2021-01-21 14:00:00,1,293.73,0.32,14.91,52.21,3.1,4.65,6.03,0.93
496,2021-01-21 15:00:00,1,300.41,0.23,16.45,46.49,3.13,5.46,6.78,0.86
497,2021-01-21 16:00:00,1,300.41,0.11,16.62,42.2,2.86,5.47,6.61,0.76
498,2021-01-21 17:00:00,1,283.72,0.04,14.22,40.77,2.35,4.34,5.26,0.65
499,2021-01-21 18:00:00,1,277.04,0.03,12.17,41.49,2.06,3.47,4.27,0.59
500,2021-01-21 19:00:00,1,270.37,0.02,10.71,45.42,1.94,2.85,3.62,0.58
501,2021-01-21 20:00:00,1,267.03,0.01,10.37,50.78,1.97,2.68,3.47,0.58
502,2021-01-21 21:00:00,1,267.03,0.01,10.2,55.79,2.03,2.88,3.69,0.59
503,2021-01-21 22:00:00,1,257.02,0.0,8.23,62.23,1.73,2.64,3.35,0.5
504,2021-01-21 23:00:00,1,233.65,0.0,5.01,67.95,1.22,2.23,2.7,0.33
505,2021-01-22 00:00:00,1,233.65,0.0,4.63,67.95,1.22,2.85,3.27,0.33
506,2021-01-22 01:00:00,1,250.34,0.0,6.6,63.66,1.59,3.84,4.4,0.39
507,2021-01-22 02:00:00,1,290.39,0.01,11.65,56.51,2.53,5.5,6.42,0.59
508,2021-01-22 03:00:00,1,353.81,0.02,20.91,47.21,4.41,8.54,9.94,1.06
509,2021-01-22 04:00:00,2,433.92,0.06,33.59,38.62,7.51,12.84,14.71,1.84
510,2021-01-22 05:00:00,2,520.71,0.26,46.61,26.82,10.61,17.27,19.7,2.41
511,2021-01-22 06:00:00,4,754.36,7.6,69.23,4.47,15.97,30.35,34.23,3.9
512,2021-01-22 07:00:00,5,1108.17,37.55,76.08,0.02,22.17,52.48,58.58,5.7
513,2021-01-22 08:00:00,5,1548.77,75.1,80.88,0.0,28.13,82.76,92.05,7.41
514,2021-01-22 09:00:00,5,1815.8,96.56,84.31,0.14,30.28,101.54,113.16,7.98
515,2021-01-22 10:00:00,5,1695.63,88.51,78.83,0.78,27.18,93.25,106.41,7.28
516,2021-01-22 11:00:00,5,1415.25,71.53,65.12,2.53,23.6,72.47,84.62,6.21
517,2021-01-22 12:00:00,4,1068.12,47.83,52.78,5.81,20.27,48.01,56.72,5.38
518,2021-01-22 13:00:00,2,527.38,10.95,34.62,23.96,11.8,16.91,20.58,2.91
519,2021-01-22 14:00:00,2,473.98,8.38,31.19,29.68,10.85,14.02,17.02,2.91
520,2021-01-22 15:00:00,2,500.68,8.05,35.3,26.46,11.09,14.92,18.04,3.33
521,2021-01-22 16:00:00,4,694.28,14.75,52.09,9.12,13.59,25.64,30.16,4.94
522,2021-01-22 17:00:00,4,921.25,32.19,58.95,0.13,14.9,39.1,45.43,5.64
523,2021-01-22 18:00:00,4,1028.06,39.34,57.58,0.01,14.54,45.6,53.17,5.0
524,2021-01-22 19:00:00,4,1068.12,39.34,54.84,0.01,14.19,48.19,56.59,4.24
525,2021-01-22 20:00:00,4,961.3,32.19,50.04,0.04,12.52,42.07,50.09,3.58
526,2021-01-22 21:00:00,4,801.09,20.12,46.61,0.39,10.25,32.36,39.11,2.98
527,2021-01-22 22:00:00,2,560.76,4.36,39.76,6.17,6.74,18.49,23.37,2.06
528,2021-01-22 23:00:00,1,387.19,0.38,25.36,22.89,3.87,9.16,12.28,1.25
529,2021-01-23 00:00:00,1,303.75,0.06,15.42,35.41,2.47,5.03,6.88,0.92
530,2021-01-23 01:00:00,1,287.06,0.03,12.51,41.13,2.12,4.24,5.67,0.83
531,2021-01-23 02:00:00,1,297.07,0.03,13.54,40.77,2.24,4.88,6.45,0.82
532,2021-01-23 03:00:00,1,307.08,0.05,14.74,38.27,2.38,5.65,7.47,0.84
533,2021-01-23 04:00:00,1,317.1,0.07,15.94,35.05,2.56,6.26,8.31,0.88
534,2021-01-23 05:00:00,1,333.79,0.14,18.17,30.76,2.95,7.58,9.91,0.97
535,2021-01-23 06:00:00,2,440.6,1.13,29.47,16.99,4.71,13.75,16.78,1.54
536,2021-01-23 07:00:00,2,494.0,3.1,35.3,8.4,5.54,16.77,19.7,1.65
537,2021-01-23 08:00:00,2,467.3,2.6,33.93,9.57,5.07,14.49,16.51,1.47
538,2021-01-23 09:00:00,2,407.22,0.95,28.1,18.77,4.23,10.68,11.71,1.24
539,2021-01-23 10:00:00,1,333.79,0.33,19.02,34.69,3.16,6.49,7.2,0.91
540,2021-01-23 11:00:00,1,330.45,0.57,18.85,37.19,3.67,6.11,7.23,1.0
541,2021-01-23 12:00:00,1,333.79,0.85,19.02,37.55,4.17,6.06,7.54,1.09
542,2021-01-23 13:00:00,1,330.45,1.34,18.34,38.62,4.29,5.91,7.36,1.16
543,2021-01-23 14:00:00,1,387.19,2.46,23.99,32.9,5.96,8.71,10.42,1.5
544,2021-01-23 15:00:00,2,494.0,4.75,37.7,19.85,7.63,14.24,16.45,1.74
545,2021-01-23 16:00:00,2,460.63,2.74,37.7,16.27,6.02,11.89,13.52,1.65
546,2021-01-23 17:00:00,2,447.27,1.37,33.24,13.95,5.66,11.77,13.44,1.79
547,2021-01-23 18:00:00,2,554.09,2.96,42.84,8.14,6.8,18.73,20.91,2.15
548,2021-01-23 19:00:00,4,680.92,4.97,50.72,5.68,8.58,26.14,29.24,2.72
549,2021-01-23 20:00:00,4,801.09,10.62,54.84,1.54,10.13,33.39,37.71,3.07
550,2021-01-23 21:00:00,4,867.84,15.65,56.89,0.52,10.97,37.81,42.98,3.2
551,2021-01-23 22:00:00,4,821.11,11.74,59.63,1.13,10.13,34.93,40.1,2.76
552,2021-01-23 23:00:00,3,600.82,1.58,50.04,13.95,6.86,21.82,25.82,1.63
553,2021-01-24 00:00:00,2,447.27,0.11,33.59,32.9,5.25,13.77,16.65,1.12
554,2021-01-24 01:00:00,2,403.88,0.06,28.1,37.91,4.77,12.26,14.7,0.97
555,2021-01-24 02:00:00,2,413.9,0.1,28.45,35.05,4.41,13.53,16.05,0.98
556,2021-01-24 03:00:00,2,427.25,0.16,29.13,30.76,5.13,14.46,17.16,1.66
557,2021-01-24 04:00:00,2,433.92,0.27,29.47,26.46,6.08,14.97,17.83,2.6
558,2021-01-24 05:00:00,2,480.65,0.69,33.24,19.85,6.97,17.18,20.41,3.33
559,2021-01-24 06:00:00,4,714.3,9.95,46.61,3.49,11.8,31.49,36.59,5.76
560,2021-01-24 07:00:00,4,934.6,28.61,48.67,0.09,16.21,45.09,52.77,8.04
561,2021-01-24 08:00:00,4,921.25,29.06,50.04,0.1,15.97,43.51,52.45,8.04
562,2021-01-24 09:00:00,4,747.68,15.65,47.98,3.76,9.89,32.17,39.95,3.45
563,2021-01-24 10:00:00,2,467.3,1.02,33.24,29.33,5.42,14.78,18.64,1.57
564,2021-01-24 11:00:00,2,387.19,0.59,23.99,45.06,4.41,10.34,12.68,1.14
565,2021-01-24 12:00:00,1,353.81,0.64,20.74,45.78,3.93,9.73,11.54,0.94
